"","session","block","spp","ind","treatment","T1","T2","T3","T4"
"1528",6,"B5","PLMA",20,"WW",1932,2037,1978,1937
"1529",6,"B5","SC",4,"WW",2014,2109,2050,2023
"1530",6,"B5","SC",6,"WW",1937,2000,1946,1914
"1531",6,"B5","SC",8,"WD",1656,1887,1833,1774
"1532",6,"B5","SC",16,"WD",1946,2186,2127,2077
"1533",6,"B5","SEAC",5,"WW",1823,1923,1873,1833
"1534",6,"B5","SEAC",6,"WD",1801,1941,1905,1873
"1535",6,"B5","SEAC",7,"WD",1660,1905,1860,1810
"1536",6,"B5","SEAC",20,"WW",1914,2005,1932,1878
"1537",6,"B5","SEAL",6,"WW",1833,1960,1896,1851
"1538",6,"B5","SEAL",15,"WW",1896,1982,1914,1873
"1539",6,"B5","SEAL",18,"WD",1411,1733,1660,1597
"1540",6,"B5","SEAL",19,"WD",1592,1910,1860,1814
"1541",6,"B5","SESE",4,"WW",1960,2009,1950,1910
"1542",6,"B5","SESE",5,"WD",1442,1833,1742,1647
"1543",6,"B5","SESE",6,"WD",1524,1905,1833,1764
"1544",6,"B5","SESE",14,"WW",1887,2028,1964,1928
"1545",6,"B5","SITR",1,"WW",1842,1914,1873,1842
"1546",6,"B5","SITR",9,"WD",1651,1919,1864,1805
"1547",6,"B5","SITR",15,"WD",1597,1960,1873,1801
"1548",6,"B5","SITR",19,"WW",1896,1973,1928,1896
"1549",6,"B5","SOBI",1,"WW",1864,1941,1851,1792
"1550",6,"B5","SOBI",8,"WD",1275,1828,1719,1597
"1551",6,"B5","SOBI",12,"WD",1284,1810,1701,1578
"1552",6,"B5","SOBI",18,"WW",1860,2000,1910,1851
"1553",6,"B5","SYNO",4,"WW",1864,1991,1905,1851
"1554",6,"B5","SYNO",6,"WD",1361,1796,1678,1565
"1555",6,"B5","SYNO",8,"WW",1878,1978,1887,1828
"1556",6,"B5","SYNO",20,"WD",1774,2064,1982,1914
"1557",6,"B5","VAMA",4,"WD",1705,1955,1896,1837
"1558",6,"B5","VAMA",5,"WD",1665,1896,1842,1792
"1559",6,"B5","VAMA",11,"WW",1774,1828,1792,1764
"1560",6,"B5","VAMA",15,"WW",1751,1823,1787,1764
"1561",7,"B1","DASP",1,"WD",1633,1873,1846,1833
"1562",7,"B1","DASP",9,"WW",1810,1905,1873,1828
"1563",7,"B1","DASP",12,"WD",1678,1896,1878,1869
"1564",7,"B1","DASP",17,"WW",1810,1923,1887,1828
"1565",7,"B1","DEFL",2,"WW",1810,1882,1860,1814
"1566",7,"B1","DEFL",13,"WD",1560,1864,1846,1833
"1567",7,"B1","DEFL",15,"WW",1746,1842,1819,1778
"1568",7,"B1","DEFL",18,"WD",1474,1796,1783,1764
"1569",7,"B1","EMNI",1,"WW",2059,2141,2114,2059
"1570",7,"B1","EMNI",2,"WW",2018,2109,2077,2032
"1571",7,"B1","EMNI",12,"WD",1801,2068,2050,2032
"1572",7,"B1","EMNI",13,"WD",1842,2068,2055,2046
"1573",7,"B1","FERU",1,"WD",1456,1973,1941,1905
"1574",7,"B1","FERU",3,"WW",1873,1910,1837,1687
"1575",7,"B1","FERU",5,"WD",1302,1760,1737,1710
"1576",7,"B1","FERU",16,"WW",1783,1991,1937,1823
"1577",7,"B1","PLMA",5,"WW",1715,1901,1837,1742
"1578",7,"B1","PLMA",10,"WD",1451,1914,1887,1864
"1579",7,"B1","PLMA",11,"WW",1978,2009,1969,1887
"1580",7,"B1","PLMA",16,"WD",1742,1982,1964,1946
"1581",7,"B1","SC",1,"WD",1760,2050,2028,2014
"1582",7,"B1","SC",9,"WW",1923,2032,1996,1937
"1583",7,"B1","SC",14,"WW",1960,2082,2046,1991
"1584",7,"B1","SC",15,"WD",1733,2009,1987,1973
"1585",7,"B1","SEAC",9,"WW",1941,1969,1932,1873
"1586",7,"B1","SEAC",11,"WD",1733,1960,1946,1932
"1587",7,"B1","SEAC",12,"WW",1896,1973,1950,1941
"1588",7,"B1","SEAC",17,"WD",1733,1937,1923,1910
"1589",7,"B1","SEAL",4,"WD",1365,1805,1783,1751
"1590",7,"B1","SEAL",5,"WW",1810,1941,1896,1833
"1591",7,"B1","SEAL",7,"WW",1783,1882,1855,1796
"1592",7,"B1","SEAL",14,"WD",1601,1987,1955,1932
"1593",7,"B1","SESE",9,"WW",1869,2059,2014,1928
"1594",7,"B1","SESE",18,"WD",1647,1978,1960,1946
"1595",7,"B1","SESE",19,"WW",1941,2068,2037,1973
"1596",7,"B1","SESE",20,"WD",1538,1901,1882,1864
"1597",7,"B1","SITR",4,"WW",1901,2000,1960,1914
"1598",7,"B1","SITR",5,"WD",1792,2032,2018,2005
"1599",7,"B1","SITR",7,"WD",1637,1914,1891,1878
"1600",7,"B1","SITR",11,"WW",1796,1887,1860,1805
"1601",7,"B1","SOBI",5,"WD",1306,1792,1764,1742
"1602",7,"B1","SOBI",11,"WW",1647,1901,1823,1701
"1603",7,"B1","SOBI",17,"WD",1365,1914,1891,1860
"1604",7,"B1","SOBI",20,"WW",1774,2018,1964,1855
"1605",7,"B1","SYNO",9,"WD",1397,1923,1901,1873
"1606",7,"B1","SYNO",11,"WD",1383,1914,1891,1869
"1607",7,"B1","SYNO",13,"WW",1615,1905,1814,1668
"1608",7,"B1","SYNO",14,"WW",1701,2028,1914,1733
"1609",7,"B1","VAMA",1,"WW",1842,1932,1901,1846
"1610",7,"B1","VAMA",16,"WW",1823,1842,1819,1764
"1611",7,"B1","VAMA",19,"WD",1660,1891,1878,1864
"1612",7,"B1","VAMA",20,"WD",1742,1955,1941,1932
"1613",7,"B2","DASP",5,"WW",1878,1982,1946,1896
"1614",7,"B2","DASP",6,"WD",1660,1887,1860,1855
"1615",7,"B2","DASP",15,"WD",1674,1869,1855,1846
"1616",7,"B2","DASP",18,"WW",1860,1950,1919,1869
"1617",7,"B2","DEFL",1,"WD",1424,1810,1792,1774
"1618",7,"B2","DEFL",9,"WW",1665,1823,1778,1687
"1619",7,"B2","DEFL",16,"WW",1774,1901,1869,1801
"1620",7,"B2","DEFL",20,"WD",1451,1805,1787,1769
"1621",7,"B2","EMNI",7,"WW",2041,2127,2100,2046
"1622",7,"B2","EMNI",9,"WD",1842,2100,2087,2073
"1623",7,"B2","EMNI",15,"WD",1619,1855,1833,1819
"1624",7,"B2","EMNI",20,"WW",2014,2114,2073,2037
"1625",7,"B2","FERU",6,"WD",1247,1783,1751,1719
"1626",7,"B2","FERU",12,"WW",1751,1923,1869,1764
"1627",7,"B2","FERU",14,"WW",1674,1919,1851,1715
"1628",7,"B2","FERU",19,"WD",1225,1778,1746,1719
"1629",7,"B2","PLMA",1,"WW",1774,1978,1914,1801
"1630",7,"B2","PLMA",6,"WD",1565,1964,1937,1919
"1631",7,"B2","PLMA",17,"WW",1842,2091,2018,1914
"1632",7,"B2","PLMA",18,"WD",1510,1905,1878,1860
"1633",7,"B2","SC",7,"WD",1760,2014,1996,1987
"1634",7,"B2","SC",11,"WD",1805,2082,2064,2050
"1635",7,"B2","SC",12,"WW",2018,2118,2082,2028
"1636",7,"B2","SC",19,"WW",1814,1932,1896,1837
"1637",7,"B2","SEAC",1,"WW",1842,1887,1878,1846
"1638",7,"B2","SEAC",2,"WW",1823,1973,1932,1869
"1639",7,"B2","SEAC",3,"WD",1715,1914,1905,1896
"1640",7,"B2","SEAC",13,"WD",1674,1941,1923,1910
"1641",7,"B2","SEAL",2,"WW",1869,2055,2005,1946
"1642",7,"B2","SEAL",8,"WD",1660,2005,1982,1964
"1643",7,"B2","SEAL",12,"WD",1606,1946,1923,1901
"1644",7,"B2","SEAL",13,"WW",1801,1919,1887,1833
"1645",7,"B2","SESE",3,"WW",1882,2041,1991,1910
"1646",7,"B2","SESE",7,"WD",1669,2037,2018,2000
"1647",7,"B2","SESE",8,"WW",1901,2087,2032,1932
"1648",7,"B2","SESE",10,"WD",1479,1914,1891,1869
"1649",7,"B2","SITR",2,"WD",1556,1882,1860,1851
"1650",7,"B2","SITR",6,"WW",1905,1978,1950,1901
"1651",7,"B2","SITR",18,"WW",1628,1724,1683,1637
"1652",7,"B2","SITR",20,"WD",1601,1901,1878,1864
"1653",7,"B2","SOBI",2,"WW",1647,1987,1873,1669
"1654",7,"B2","SOBI",9,"WD",1334,1864,1842,1814
"1655",7,"B2","SOBI",13,"WD",1406,1960,1937,1910
"1656",7,"B2","SOBI",15,"WW",1701,1910,1842,1733
"1657",7,"B2","SYNO",2,"WW",1796,2018,1946,1814
"1658",7,"B2","SYNO",16,"WW",1601,1932,1833,1660
"1659",7,"B2","SYNO",17,"WD",1365,1932,1910,1891
"1660",7,"B2","SYNO",19,"WD",1261,1801,1778,1746
"1661",7,"B2","VAMA",3,"WD",1687,1937,1923,1914
"1662",7,"B2","VAMA",9,"WW",1905,1996,1969,1919
"1663",7,"B2","VAMA",10,"WW",1833,1932,1910,1860
"1664",7,"B2","VAMA",17,"WD",1628,1842,1828,1819
"1665",7,"B3","DASP",3,"WD",1724,1950,1932,1919
"1666",7,"B3","DASP",7,"WW",1828,1928,1891,1837
"1667",7,"B3","DASP",10,"WW",1873,1973,1941,1887
"1668",7,"B3","DASP",14,"WD",1696,1996,1978,1964
"1669",7,"B3","DEFL",5,"WW",1710,1891,1846,1746
"1670",7,"B3","DEFL",6,"WD",1633,1973,1950,1937
"1671",7,"B3","DEFL",10,"WD",1510,1783,1764,1751
"1672",7,"B3","DEFL",12,"WW",1719,1964,1905,1792
"1673",7,"B3","EMNI",5,"WD",1728,2014,1996,1982
"1674",7,"B3","EMNI",11,"WW",2023,2109,2082,2077
"1675",7,"B3","EMNI",16,"WW",2000,2100,2068,2018
"1676",7,"B3","EMNI",18,"WD",1833,2055,2037,2028
"1677",7,"B3","FERU",7,"WW",1910,2032,1996,1928
"1678",7,"B3","FERU",13,"WD",1252,1787,1760,1728
"1679",7,"B3","FERU",15,"WD",1574,1928,1901,1882
"1680",7,"B3","FERU",18,"WW",1669,1996,1914,1760
"1681",7,"B3","PLMA",2,"WD",1529,1964,1932,1910
"1682",7,"B3","PLMA",4,"WW",1669,1896,1823,1705
"1683",7,"B3","PLMA",12,"WW",1769,1964,1905,1796
"1684",7,"B3","PLMA",14,"WD",1393,1742,1719,1696
"1685",7,"B3","SC",2,"WD",1642,1932,1914,1901
"1686",7,"B3","SC",10,"WW",1919,2050,2005,1950
"1687",7,"B3","SC",13,"WD",1778,2046,2028,2014
"1688",7,"B3","SC",18,"WW",1973,2082,2050,1996
"1689",7,"B3","SEAC",4,"WW",1814,1964,1919,1846
"1690",7,"B3","SEAC",10,"WW",1796,1964,1919,1814
"1691",7,"B3","SEAC",15,"WD",1724,2023,2005,1991
"1692",7,"B3","SEAC",19,"WD",1760,2028,2009,1996
"1693",7,"B3","SEAL",1,"WD",1656,1996,1973,1955
"1694",7,"B3","SEAL",3,"WD",1592,1928,1910,1896
"1695",7,"B3","SEAL",9,"WW",1846,2046,1991,1905
"1696",7,"B3","SEAL",16,"WW",1796,1941,1910,1846
"1697",7,"B3","SESE",11,"WD",1510,1928,1910,1887
"1698",7,"B3","SESE",13,"WW",1896,2073,2032,1955
"1699",7,"B3","SESE",16,"WW",1796,1946,1901,1819
"1700",7,"B3","SESE",17,"WD",1551,1891,1869,1855
"1701",7,"B3","SITR",3,"WD",1592,1919,1896,1882
"1702",7,"B3","SITR",8,"WW",1919,2009,1982,1923
"1703",7,"B3","SITR",13,"WW",1705,1819,1787,1719
"1704",7,"B3","SITR",14,"WD",1624,1878,1860,1846
"1705",7,"B3","SOBI",10,"WD",1352,1864,1842,1819
"1706",7,"B3","SOBI",14,"WW",1724,2050,1969,1819
"1707",7,"B3","SOBI",16,"WW",1805,2087,1996,1846
"1708",7,"B3","SOBI",19,"WD",1851,2087,2068,2055
"1709",7,"B3","SYNO",1,"WW",1728,2055,1955,1801
"1710",7,"B3","SYNO",3,"WD",1315,1896,1873,1842
"1711",7,"B3","SYNO",7,"WW",1628,1923,1833,1674
"1712",7,"B3","SYNO",12,"WD",1293,1846,1819,1787
"1713",7,"B3","VAMA",2,"WW",1828,1919,1891,1842
"1714",7,"B3","VAMA",7,"WD",1751,1996,1978,1969
"1715",7,"B3","VAMA",12,"WD",1683,1910,1891,1878
"1716",7,"B3","VAMA",18,"WW",1792,1864,1842,1796
"1717",7,"B4","DASP",2,"WD",1705,1928,1910,1901
"1718",7,"B4","DASP",4,"WW",1787,1910,1873,1814
"1719",7,"B4","DASP",16,"WW",1864,1960,1923,1864
"1720",7,"B4","DASP",20,"WD",1737,2014,1991,1978
"1721",7,"B4","DEFL",4,"WD",1583,1960,1941,1923
"1722",7,"B4","DEFL",11,"WW",1678,1842,1796,1719
"1723",7,"B4","DEFL",14,"WD",1560,1882,1864,1846
"1724",7,"B4","DEFL",19,"WW",1647,1842,1796,1705
"1725",7,"B4","EMNI",8,"WD",1819,2055,2037,2028
"1726",7,"B4","EMNI",10,"WW",2096,2200,2168,2114
"1727",7,"B4","EMNI",14,"WD",1846,2073,2059,2046
"1728",7,"B4","EMNI",19,"WW",2050,2155,2123,2068
"1729",7,"B4","FERU",2,"WW",1705,1960,1891,1774
"1730",7,"B4","FERU",4,"WD",1352,1873,1846,1819
"1731",7,"B4","FERU",9,"WD",1243,1751,1724,1692
"1732",7,"B4","FERU",20,"WW",1823,2028,1973,1869
"1733",7,"B4","PLMA",3,"WW",1656,1955,1878,1746
"1734",7,"B4","PLMA",7,"WD",1497,1964,1932,1914
"1735",7,"B4","PLMA",9,"WW",1715,1950,1887,1783
"1736",7,"B4","PLMA",13,"WD",1474,1946,1914,1891
"1737",7,"B4","SC",3,"WD",1764,2028,2009,1996
"1738",7,"B4","SC",5,"WW",1937,2059,2018,1955
"1739",7,"B4","SC",17,"WW",1991,2123,2087,2018
"1740",7,"B4","SC",20,"WD",1728,2000,1987,1969
"1741",7,"B4","SEAC",8,"WW",1882,1950,1932,1901
"1742",7,"B4","SEAC",14,"WW",1828,1950,1914,1846
"1743",7,"B4","SEAC",16,"WD",1737,2005,1991,1978
"1744",7,"B4","SEAC",18,"WD",1746,2037,2018,2005
"1745",7,"B4","SEAL",10,"WW",1701,1914,1855,1769
"1746",7,"B4","SEAL",11,"WW",1778,1969,1919,1833
"1747",7,"B4","SEAL",17,"WD",1551,1914,1891,1873
"1748",7,"B4","SEAL",20,"WD",1529,1851,1833,1819
"1749",7,"B4","SESE",1,"WD",1506,1960,1937,1919
"1750",7,"B4","SESE",2,"WW",1864,1996,1960,1891
"1751",7,"B4","SESE",12,"WD",1651,2018,2000,1982
"1752",7,"B4","SESE",15,"WW",1941,2109,2073,2005
"1753",7,"B4","SITR",10,"WW",1873,1969,1932,1873
"1754",7,"B4","SITR",12,"WD",1592,1901,1882,1869
"1755",7,"B4","SITR",16,"WD",1506,1869,1851,1828
"1756",7,"B4","SITR",17,"WW",1755,1842,1814,1769
"1757",7,"B4","SOBI",3,"WW",1683,2005,1928,1778
"1758",7,"B4","SOBI",4,"WD",1365,1969,1941,1914
"1759",7,"B4","SOBI",6,"WW",1601,1901,1805,1642
"1760",7,"B4","SOBI",7,"WD",1284,1823,1805,1774
"1761",7,"B4","SYNO",5,"WD",1284,1882,1846,1819
"1762",7,"B4","SYNO",10,"WD",1315,1869,1846,1814
"1763",7,"B4","SYNO",15,"WW",1647,2018,1905,1724
"1764",7,"B4","SYNO",18,"WW",1610,1978,1864,1683
"1765",7,"B4","VAMA",6,"WD",1692,1941,1923,1914
"1766",7,"B4","VAMA",8,"WD",1624,1842,1823,1810
"1767",7,"B4","VAMA",13,"WW",1778,1869,1842,1792
"1768",7,"B4","VAMA",14,"WW",1882,1964,1937,1896
"1769",7,"B5","DASP",8,"WD",1628,1910,1891,1873
"1770",7,"B5","DASP",11,"WW",1710,1828,1787,1733
"1771",7,"B5","DASP",13,"WW",1837,1937,1905,1855
"1772",7,"B5","DASP",19,"WD",1637,1869,1846,1837
"1773",7,"B5","DEFL",3,"WW",1715,1932,1891,1787
"1774",7,"B5","DEFL",7,"WD",1492,1855,1837,1819
"1775",7,"B5","DEFL",8,"WD",1456,1828,1814,1792
"1776",7,"B5","DEFL",17,"WW",1692,1842,1796,1710
"1777",7,"B5","EMNI",3,"WD",1347,2073,2055,2041
"1778",7,"B5","EMNI",4,"WW",1873,2082,2041,1978
"1779",7,"B5","EMNI",6,"WW",2005,2118,2077,2037
"1780",7,"B5","EMNI",17,"WD",1819,2096,2073,2059
"1781",7,"B5","FERU",8,"WD",1687,2018,1996,1978
"1782",7,"B5","FERU",10,"WD",1560,1969,1946,1923
"1783",7,"B5","FERU",11,"WW",1724,1891,1846,1746
"1784",7,"B5","FERU",17,"WW",1569,1896,1823,1665
"1785",7,"B5","PLMA",8,"WW",1674,1960,1891,1760
"1786",7,"B5","PLMA",15,"WD",1438,1869,1860,1837
"1787",7,"B5","PLMA",19,"WD",1456,1855,1828,1805
"1788",7,"B5","PLMA",20,"WW",1873,2046,1991,1914
"1789",7,"B5","SC",4,"WW",1969,2096,2050,1991
"1790",7,"B5","SC",6,"WW",1864,1987,1950,1878
"1791",7,"B5","SC",8,"WD",1615,1882,1864,1851
"1792",7,"B5","SC",16,"WD",1919,2182,2164,2150
"1793",7,"B5","SEAC",5,"WW",1769,1905,1860,1787
"1794",7,"B5","SEAC",6,"WD",1755,1910,1901,1887
"1795",7,"B5","SEAC",7,"WD",1660,1914,1901,1878
"1796",7,"B5","SEAC",20,"WW",1801,2023,1973,1882
"1797",7,"B5","SEAL",6,"WW",1769,1955,1905,1823
"1798",7,"B5","SEAL",15,"WW",1801,2014,1964,1869
"1799",7,"B5","SEAL",18,"WD",1402,1742,1728,1710
"1800",7,"B5","SEAL",19,"WD",1624,1928,1910,1891
"1801",7,"B5","SESE",4,"WW",1855,2032,2000,1923
"1802",7,"B5","SESE",5,"WD",1397,1746,NA,1787
"1803",7,"B5","SESE",6,"WD",1542,1928,1914,1896
"1804",7,"B5","SESE",14,"WW",1855,2000,1955,1878
"1805",7,"B5","SITR",1,"WW",1792,1910,1873,1810
"1806",7,"B5","SITR",9,"WD",1633,1919,1896,1887
"1807",7,"B5","SITR",15,"WD",1569,1928,1910,1891
"1808",7,"B5","SITR",19,"WW",1851,1960,1923,1855
"1809",7,"B5","SOBI",1,"WW",1687,1969,1905,1769
"1810",7,"B5","SOBI",8,"WD",1270,1828,1810,1783
"1811",7,"B5","SOBI",12,"WD",1275,1801,1778,1755
"1812",7,"B5","SOBI",18,"WW",1751,1978,1901,1783
"1813",7,"B5","SYNO",4,"WW",1760,1991,1923,1810
"1814",7,"B5","SYNO",6,"WD",1288,1783,1760,1737
"1815",7,"B5","SYNO",8,"WW",1733,1996,1928,1783
"1816",7,"B5","SYNO",20,"WD",1701,2046,2023,2009
"1817",7,"B5","VAMA",4,"WD",1660,1955,1937,1923
"1818",7,"B5","VAMA",5,"WD",1633,1878,1860,1846
"1819",7,"B5","VAMA",11,"WW",1724,1833,1805,1751
"1820",7,"B5","VAMA",15,"WW",1719,1814,1783,1737
"1821",8,"B1","DASP",1,"WD",1742,1847,1833,1802
"1822",8,"B1","DASP",9,"WW",1801,1905,1851,1814
"1823",8,"B1","DASP",12,"WD",1769,1908,1876,1841
"1824",8,"B1","DASP",17,"WW",1801,1901,1833,1792
"1825",8,"B1","DEFL",2,"WW",1792,1864,1814,1783
"1826",8,"B1","DEFL",13,"WD",1701,1869,1822,1778
"1827",8,"B1","DEFL",15,"WW",1751,1851,1796,1769
"1828",8,"B1","DEFL",18,"WD",1631,1804,1748,1708
"1829",8,"B1","EMNI",1,"WW",2032,2118,2055,2023
"1830",8,"B1","EMNI",2,"WW",2009,2077,1937,1905
"1831",8,"B1","EMNI",12,"WD",1934,2069,2027,1993
"1832",8,"B1","EMNI",13,"WD",1949,2076,2037,2007
"1833",8,"B1","FERU",1,"WD",1655,2037,1947,1850
"1834",8,"B1","FERU",3,"WW",1637,1882,1728,1651
"1835",8,"B1","FERU",5,"WD",1491,1817,1720,1646
"1836",8,"B1","FERU",16,"WW",1778,1946,1814,1751
"1837",8,"B1","PLMA",5,"WW",1696,1869,1755,1696
"1838",8,"B1","PLMA",10,"WD",1664,1963,1895,1831
"1839",8,"B1","PLMA",11,"WW",1855,1991,1910,1864
"1840",8,"B1","PLMA",16,"WD",1840,2007,1958,1922
"1841",8,"B1","SC",1,"WD",1896,2058,2018,1970
"1842",8,"B1","SC",9,"WW",1910,2005,1932,1891
"1843",8,"B1","SC",14,"WW",1964,2082,2023,1987
"1844",8,"B1","SC",15,"WD",1876,2019,1977,1942
"1845",8,"B1","SEAC",9,"WW",1846,1955,1901,1864
"1846",8,"B1","SEAC",11,"WD",1841,1982,1942,1914
"1847",8,"B1","SEAC",12,"WW",1887,1955,1910,1873
"1848",8,"B1","SEAC",17,"WD",1836,1937,1910,1880
"1849",8,"B1","SEAL",4,"WD",1539,1853,1788,1726
"1850",8,"B1","SEAL",5,"WW",1796,1923,1846,1796
"1851",8,"B1","SEAL",7,"WW",1774,1864,1805,1764
"1852",8,"B1","SEAL",14,"WD",1753,2012,1949,1906
"1853",8,"B1","SESE",9,"WW",1891,2046,1955,1910
"1854",8,"B1","SESE",18,"WD",1786,2001,1947,1889
"1855",8,"B1","SESE",19,"WW",1946,2050,1982,1937
"1856",8,"B1","SESE",20,"WD",1719,1956,1893,1847
"1857",8,"B1","SITR",4,"WW",1882,1991,1932,1896
"1858",8,"B1","SITR",5,"WD",1915,2044,2002,1977
"1859",8,"B1","SITR",7,"WD",1762,1896,1855,1809
"1860",8,"B1","SITR",11,"WW",1783,1864,1810,1774
"1861",8,"B1","SOBI",5,"WD",1497,1827,1746,1670
"1862",8,"B1","SOBI",11,"WW",1651,1864,1737,1665
"1863",8,"B1","SOBI",17,"WD",1559,1988,1879,1798
"1864",8,"B1","SOBI",20,"WW",1819,2009,1914,1851
"1865",8,"B1","SYNO",9,"WD",1661,2009,1927,1859
"1866",8,"B1","SYNO",11,"WD",1584,1979,1874,1776
"1867",8,"B1","SYNO",13,"WW",1615,1855,1696,1619
"1868",8,"B1","SYNO",14,"WW",1660,1937,1733,1642
"1869",8,"B1","VAMA",1,"WW",1823,1905,1851,1814
"1870",8,"B1","VAMA",16,"WW",1742,1828,1774,1742
"1871",8,"B1","VAMA",19,"WD",1780,1897,1859,1829
"1872",8,"B1","VAMA",20,"WD",1836,1967,1935,1904
"1873",8,"B2","DASP",5,"WW",1869,1950,1887,1851
"1874",8,"B2","DASP",6,"WD",1776,1904,1865,1833
"1875",8,"B2","DASP",15,"WD",1757,1884,1853,1818
"1876",8,"B2","DASP",18,"WW",1842,1928,1878,1842
"1877",8,"B2","DEFL",1,"WD",1625,1825,1770,1722
"1878",8,"B2","DEFL",9,"WW",1660,1805,1715,1669
"1879",8,"B2","DEFL",16,"WW",1774,1882,1805,1764
"1880",8,"B2","DEFL",20,"WD",1648,1814,1761,1718
"1881",8,"B2","EMNI",7,"WW",2023,2091,2032,2000
"1882",8,"B2","EMNI",9,"WD",1985,2118,2077,2042
"1883",8,"B2","EMNI",15,"WD",1725,1857,1814,1778
"1884",8,"B2","EMNI",20,"WW",2009,2096,2041,2009
"1885",8,"B2","FERU",6,"WD",1442,1856,1758,1656
"1886",8,"B2","FERU",12,"WW",1719,1896,1774,1705
"1887",8,"B2","FERU",14,"WW",1669,1896,1760,1696
"1888",8,"B2","FERU",19,"WD",1434,1852,1734,1638
"1889",8,"B2","PLMA",1,"WW",1746,1923,1787,1719
"1890",8,"B2","PLMA",6,"WD",1729,2004,1927,1864
"1891",8,"B2","PLMA",17,"WW",1864,2050,1932,1873
"1892",8,"B2","PLMA",18,"WD",1716,1940,1884,1838
"1893",8,"B2","SC",7,"WD",1894,2026,1983,1949
"1894",8,"B2","SC",11,"WD",1932,2085,2044,2001
"1895",8,"B2","SC",12,"WW",2000,2118,2055,2018
"1896",8,"B2","SC",19,"WW",1810,1914,1842,1805
"1897",8,"B2","SEAC",1,"WW",1837,1873,1842,1819
"1898",8,"B2","SEAC",2,"WW",1842,1960,1891,1855
"1899",8,"B2","SEAC",3,"WD",1807,1929,1895,1867
"1900",8,"B2","SEAC",13,"WD",1800,1931,1894,1857
"1901",8,"B2","SEAL",2,"WW",1914,2041,1978,1932
"1902",8,"B2","SEAL",8,"WD",1832,2020,1963,1924
"1903",8,"B2","SEAL",12,"WD",1723,1964,1910,1858
"1904",8,"B2","SEAL",13,"WW",1801,1910,1855,1810
"1905",8,"B2","SESE",3,"WW",1878,2059,1964,1914
"1906",8,"B2","SESE",7,"WD",1870,2072,2012,1965
"1907",8,"B2","SESE",8,"WW",1887,2055,1950,1882
"1908",8,"B2","SESE",10,"WD",1669,1984,1912,1838
"1909",8,"B2","SITR",2,"WD",1726,1918,1863,1818
"1910",8,"B2","SITR",6,"WW",1878,1982,1928,1891
"1911",8,"B2","SITR",18,"WW",1606,1705,1674,1601
"1912",8,"B2","SITR",20,"WD",1743,1894,1854,1810
"1913",8,"B2","SOBI",2,"WW",1597,1891,1665,1569
"1914",8,"B2","SOBI",9,"WD",1556,1920,1826,1748
"1915",8,"B2","SOBI",13,"WD",1623,2000,1905,1817
"1916",8,"B2","SOBI",15,"WW",1692,1901,1787,1724
"1917",8,"B2","SYNO",2,"WW",1678,2046,1891,1814
"1918",8,"B2","SYNO",16,"WW",1601,1882,1701,1615
"1919",8,"B2","SYNO",17,"WD",1619,2019,1914,1822
"1920",8,"B2","SYNO",19,"WD",1405,1825,1704,1595
"1921",8,"B2","VAMA",3,"WD",1825,1945,1907,1874
"1922",8,"B2","VAMA",9,"WW",1896,1996,1941,1905
"1923",8,"B2","VAMA",10,"WW",1837,1923,1869,1833
"1924",8,"B2","VAMA",17,"WD",1736,1842,1811,1781
"1925",8,"B3","DASP",3,"WD",1839,1933,1934,1904
"1926",8,"B3","DASP",7,"WW",1814,1891,1828,1787
"1927",8,"B3","DASP",10,"WW",1855,1955,1896,1855
"1928",8,"B3","DASP",14,"WD",1838,2005,1957,1910
"1929",8,"B3","DEFL",5,"WW",1715,1878,1774,1728
"1930",8,"B3","DEFL",6,"WD",1784,1988,1928,1873
"1931",8,"B3","DEFL",10,"WD",1648,1786,1737,1702
"1932",8,"B3","DEFL",12,"WW",1746,1919,1801,1737
"1933",8,"B3","EMNI",5,"WD",1877,2039,1991,1951
"1934",8,"B3","EMNI",11,"WW",2014,2087,1792,1996
"1935",8,"B3","EMNI",16,"WW",1991,2087,2028,1987
"1936",8,"B3","EMNI",18,"WD",1940,2070,2023,1992
"1937",8,"B3","FERU",7,"WW",1891,2018,1937,1882
"1938",8,"B3","FERU",13,"WD",1458,1853,1739,1647
"1939",8,"B3","FERU",15,"WD",1709,1915,1852,1788
"1940",8,"B3","FERU",18,"WW",1701,1960,1801,1710
"1941",8,"B3","PLMA",2,"WD",1731,2002,1918,1864
"1942",8,"B3","PLMA",4,"WW",1651,1855,1715,1647
"1943",8,"B3","PLMA",12,"WW",1751,1978,1864,1801
"1944",8,"B3","PLMA",14,"WD",1530,1803,1736,1681
"1945",8,"B3","SC",2,"WD",1787,1935,1891,1849
"1946",8,"B3","SC",10,"WW",1923,2018,1941,1901
"1947",8,"B3","SC",13,"WD",1921,2039,2018,1985
"1948",8,"B3","SC",18,"WW",1964,2077,2018,1978
"1949",8,"B3","SEAC",4,"WW",1819,1946,1873,1833
"1950",8,"B3","SEAC",10,"WW",1810,1928,1851,1801
"1951",8,"B3","SEAC",15,"WD",1873,2009,1967,1930
"1952",8,"B3","SEAC",19,"WD",1884,2044,1986,1946
"1953",8,"B3","SEAL",1,"WD",1819,2034,1985,1941
"1954",8,"B3","SEAL",3,"WD",1761,1981,1930,1892
"1955",8,"B3","SEAL",9,"WW",1864,1955,1923,1869
"1956",8,"B3","SEAL",16,"WW",1814,1923,1864,1819
